"version","version2","id","severity","msg","verbose","cwe","inconclusive","file","line","column","info","Hyperlink to Finding"
"2","2.19.0","variableScope","style","The scope of the variable &#039;result&#039; can be reduced.","The scope of the variable &#039;result&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bisectmodule.c","207","15","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bisectmodule.c:207"", ""_bisectmodule.c:207"")"
"2","2.19.0","variableScope","style","The scope of the variable &#039;result&#039; can be reduced.","The scope of the variable &#039;result&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bisectmodule.c","389","15","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bisectmodule.c:389"", ""_bisectmodule.c:389"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_abstract.h&quot; not found.","Include file: &quot;pycore_abstract.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_bisectmodule.c.h","9","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_bisectmodule.c.h:9"", ""_bisectmodule.c.h:9"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_modsupport.h&quot; not found.","Include file: &quot;pycore_modsupport.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_bisectmodule.c.h","10","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_bisectmodule.c.h:10"", ""_bisectmodule.c.h:10"")"
"2","2.19.0","missingInclude","information","Include file: &quot;Python.h&quot; not found.","Include file: &quot;Python.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c","7","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c:7"", ""_bz2module.c:7"")"
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;bzlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;bzlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c","9","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c:9"", ""_bz2module.c:9"")"
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c","10","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c:10"", ""_bz2module.c:10"")"
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c","11","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c:11"", ""_bz2module.c:11"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_blocks_output_buffer.h&quot; not found.","Include file: &quot;pycore_blocks_output_buffer.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c","14","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c:14"", ""_bz2module.c:14"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_pyatomic_ft_wrappers.h&quot; not found.","Include file: &quot;pycore_pyatomic_ft_wrappers.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c","15","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c:15"", ""_bz2module.c:15"")"
"2","2.19.0","normalCheckLevelMaxBranches","information","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c","0","","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c:0"", ""_bz2module.c:0"")"
"2","2.19.0","constParameterCallback","style","Parameter &#039;ctx&#039; can be declared as pointer to const. However it seems that &#039;BZ2_Malloc&#039; is a callback function, if &#039;ctx&#039; is declared with const you might also need to cast function pointer(s).","Parameter &#039;ctx&#039; can be declared as pointer to const. However it seems that &#039;BZ2_Malloc&#039; is a callback function, if &#039;ctx&#039; is declared with const you might also need to cast function pointer(s).","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c","303","18","Parameter &#039;ctx&#039; can be declared as pointer to const","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c:303"", ""_bz2module.c:303"")"
"2","2.19.0","constParameterCallback","style","Parameter &#039;ctx&#039; can be declared as pointer to const. However it seems that &#039;BZ2_Malloc&#039; is a callback function, if &#039;ctx&#039; is declared with const you might also need to cast function pointer(s).","Parameter &#039;ctx&#039; can be declared as pointer to const. However it seems that &#039;BZ2_Malloc&#039; is a callback function, if &#039;ctx&#039; is declared with const you might also need to cast function pointer(s).","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c","354","25","You might need to cast the function pointer here","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c:354"", ""_bz2module.c:354"")"
"2","2.19.0","unusedVariable","style","Unused variable: bzerror","Unused variable: bzerror","563","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c","194","13","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c:194"", ""_bz2module.c:194"")"
"2","2.19.0","unusedVariable","style","Unused variable: bzret","Unused variable: bzret","563","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c","424","13","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bz2module.c:424"", ""_bz2module.c:424"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_abstract.h&quot; not found.","Include file: &quot;pycore_abstract.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_bz2module.c.h","9","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_bz2module.c.h:9"", ""_bz2module.c.h:9"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_modsupport.h&quot; not found.","Include file: &quot;pycore_modsupport.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_bz2module.c.h","10","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_bz2module.c.h:10"", ""_bz2module.c.h:10"")"
"2","2.19.0","constVariablePointer","style","Variable &#039;base_tp&#039; can be declared as pointer to const","Variable &#039;base_tp&#039; can be declared as pointer to const","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_bz2module.c.h","89","19","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_bz2module.c.h:89"", ""_bz2module.c.h:89"")"
"2","2.19.0","constVariablePointer","style","Variable &#039;base_tp&#039; can be declared as pointer to const","Variable &#039;base_tp&#039; can be declared as pointer to const","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_bz2module.c.h","225","19","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_bz2module.c.h:225"", ""_bz2module.c.h:225"")"
"2","2.19.0","missingInclude","information","Include file: &quot;Python.h&quot; not found.","Include file: &quot;Python.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c","33","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c:33"", ""_codecsmodule.c:33"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_codecs.h&quot; not found.","Include file: &quot;pycore_codecs.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c","34","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c:34"", ""_codecsmodule.c:34"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_unicodeobject.h&quot; not found.","Include file: &quot;pycore_unicodeobject.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c","35","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c:35"", ""_codecsmodule.c:35"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_runtime.h&quot; not found.","Include file: &quot;pycore_runtime.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c","46","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c:46"", ""_codecsmodule.c:46"")"
"2","2.19.0","normalCheckLevelMaxBranches","information","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c","0","","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c:0"", ""_codecsmodule.c:0"")"
"2","2.19.0","missingReturn","error","Found an exit path from function with non-void return type that has missing return statement","Found an exit path from function with non-void return type that has missing return statement","758","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c","68","20","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c:68"", ""_codecsmodule.c:68"")"
"2","2.19.0","missingReturn","error","Found an exit path from function with non-void return type that has missing return statement","Found an exit path from function with non-void return type that has missing return statement","758","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c","89","5","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c:89"", ""_codecsmodule.c:89"")"
"2","2.19.0","missingReturn","error","Found an exit path from function with non-void return type that has missing return statement","Found an exit path from function with non-void return type that has missing return statement","758","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c","975","20","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c:975"", ""_codecsmodule.c:975"")"
"2","2.19.0","constParameterPointer","style","Parameter &#039;module&#039; can be declared as pointer to const","Parameter &#039;module&#039; can be declared as pointer to const","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c","104","31","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c:104"", ""_codecsmodule.c:104"")"
"2","2.19.0","constParameterPointer","style","Parameter &#039;module&#039; can be declared as pointer to const","Parameter &#039;module&#039; can be declared as pointer to const","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c","997","42","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c:997"", ""_codecsmodule.c:997"")"
"2","2.19.0","constParameterPointer","style","Parameter &#039;module&#039; can be declared as pointer to const","Parameter &#039;module&#039; can be declared as pointer to const","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c","1015","37","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c:1015"", ""_codecsmodule.c:1015"")"
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;windows.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;windows.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c","38","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_codecsmodule.c:38"", ""_codecsmodule.c:38"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_modsupport.h&quot; not found.","Include file: &quot;pycore_modsupport.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_codecsmodule.c.h","9","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_codecsmodule.c.h:9"", ""_codecsmodule.c.h:9"")"
"2","2.19.0","missingInclude","information","Include file: &quot;Python.h&quot; not found.","Include file: &quot;Python.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c","1","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c:1"", ""_collectionsmodule.c:1"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_call.h&quot; not found.","Include file: &quot;pycore_call.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c","2","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c:2"", ""_collectionsmodule.c:2"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_dict.h&quot; not found.","Include file: &quot;pycore_dict.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c","3","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c:3"", ""_collectionsmodule.c:3"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_long.h&quot; not found.","Include file: &quot;pycore_long.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c","4","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c:4"", ""_collectionsmodule.c:4"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_moduleobject.h&quot; not found.","Include file: &quot;pycore_moduleobject.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c","5","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c:5"", ""_collectionsmodule.c:5"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_pyatomic_ft_wrappers.h&quot; not found.","Include file: &quot;pycore_pyatomic_ft_wrappers.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c","6","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c:6"", ""_collectionsmodule.c:6"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_typeobject.h&quot; not found.","Include file: &quot;pycore_typeobject.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c","7","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c:7"", ""_collectionsmodule.c:7"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_weakref.h&quot; not found.","Include file: &quot;pycore_weakref.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c","8","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c:8"", ""_collectionsmodule.c:8"")"
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c","10","2","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c:10"", ""_collectionsmodule.c:10"")"
"2","2.19.0","normalCheckLevelMaxBranches","information","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c","0","","","=HYPERLINK(""vscode://file/C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_collectionsmodule.c:0"", ""_collectionsmodule.c:0"")"
